title,text,url
ERP System Manager,"Projekte rund um die Betreuung, Weiterentwicklung und Programmierung (java/FOP) in unserem abas ERP System - Sicherstellung des laufenden Betriebs gemeinsam im Team - Mitarbeit bei Organisation, Ausarbeitung und Umsetzung neuer Abläufe und Anforderungen … Programmiererfahrung (vorzugsweise java)",https://www.metajob.athttps://devjobs.at/job/f534e9dc5cc9f4e60f51fc74631c9f98?utm_source=metajob&utm_medium=cpc&utm_campaign=mj1
Senior Java Enterprise Development,Du bist für die Entwicklung von innovativen und nachhaltigen SW-Lösungen im Bankenumfeld zuständig - Du entwirfst die optimalen technischen Lösungswege sowie deren Dokumentation … mehrjährige Erfahrung in objektorientierter Softwareentwicklung mit Java und JEE,https://www.metajob.at/dres/jc?p=00eonflihjr2k0
Senior Java Enterprise Entwicklung (w/m/d),Du bist für die Entwicklung von innovativen und nachhaltigen SW-Lösungen im Bankenumfeld zuständig - Du entwirfst die optimalen technischen Lösungswege sowie deren Dokumentation … mehrjährige Erfahrung in objektorientierter Softwareentwicklung mit Java und JEE,https://www.metajob.at/dres/jc?p=00dvpp32owlesj
JUNIOR PROGRAMMER (Mensch*),"Im Zuge der Einführung eines neuen ERP-Systems gibt es bei uns eine Vielzahl von Verbesserungsideen - und Anpassungswünschen … Abgeschlossene Ausbildung im Bereich Elektronik oder Softwareentwicklung • Sehr gute Programmierkenntnisse (JAVA, C#, HTML)",https://www.metajob.at/dres/jc?p=00cka4kn45xd1o
Software Developer (w/m/x),Für unseren Kunden im Raum Graz suchen wir zum sofortigen Eintritt Software Developer (w/m/x) mit Erfahrung in der Java Entwicklung. Dabei entwickeln Sie für den Einzelhandel moderne POS Lösungen und sind für folgende Aufgaben verantwortlich,https://www.metajob.at/dres/jc?p=000a5vwbp8xynv
Softwareentwickler Backend (m/w/d),"Neu- und Weiterentwicklung von Backend-Anwendungen für verschiedene Unternehmen - Logistik, Finanzwesen, etc. Analyse der Anforderungen und Zielsetzungen in Abstimmung mit Produktmanagement und Key-Usern … Erfahrung in der objektorientierten Softwareentwicklung mit JAVA",https://www.metajob.at/dres/jc?p=000a57f5pjg3lv
Application Engineer - Focus Plastics Industry (m/w/d),"Kundenbetreuung in der Kunststoff-Branche (IMM, Extruder, Blowmold, Recycle) * Entwicklung kundenspezifischer Applikationen (Maschinen Software) basierend auf existierendem Applikations-Framework … Programmiererfahrung (JAVA oder C/ C++)",https://www.metajob.at/dres/jc?p=000a5vwbamkw5p
Java Software Engineer,der Neu- und Weiterentwicklung unserer international genutzten Organisations- und Endkunden-Lösungen in agilen Teams … Du hast bereits fundierte praktische Erfahrungen in der Softwareentwicklung mit Java und (No-)SQL gesammelt,https://www.metajob.at/dres/jc?p=00eonflinn4dl9
Software Architekt (m/w/d) - Verkehrssysteme,"Entwicklung bzw. Weiterentwicklung von Serverapplikationen im Bereich Fahrzeug/Infrastrukturkommunikation (Car2X, Straßenverkehrstechnik, etc.) Software- und Schnittstellendesign … Einschlägige Programmiererfahrung mit Java, Python und C/C++",https://www.metajob.at/dres/jc?p=000a57f5rhxjx9
C# Softwareentwickler (m/w/d),"Betreuung, Support und Weiterentwicklung von Anwendungen und Schnittstellen - Aufbereitung und Beteiligung an Software-Architekturdesign und Technologieentscheidungen … Erfahrung in der Softwareentwicklung mit #C, .Net (Fullstack), Java, SQL Oracle",https://www.metajob.at/dres/jc?p=000n0zijdahv7t
Software Engineer,"Optimise systems to ensure reliability, performance, scalability and maintainability - Technologien und Skills - Java - Google Drive - Go - Dropbox - PostgreSQL - Metal - RESTful API … Knowledge and experience in software development with Java 11+",https://www.metajob.at/dres/jc?p=00eonfliwfndub
Full Stack Angular Development,"Weiterentwicklung von bestehenden ECM/DMS Anwendungen in Frontend und Backend, in einem agilen, cross-funktionalen Team -Unterstützung der Fachabteilungen mit der Abbildung von Geschäftsprozessen auf Basis vonAlfresco Content Services bzw. Alfresco Process Services … Erfahrung in der Software-Entwicklung … ",https://www.metajob.at/dres/jc?p=00eonfli0kv6nc
Full Stack Software Entwickler (m/w/d),"Dann werde Mitglied in unserem hoch motivierten Team! Du arbeitest gemeinsam in einem agilen cross-funktionalen Entwicklungs-Team an neuen Technologien für die smarte digitale Fertigung … Bildverarbeitung, Erfahrungen mit MQTT, Python und Know-How in der Web-Entwicklung (Java, Javascript oä) von Vorteil",https://www.metajob.at/dres/jc?p=00ca79eg4vc12p
IT-Softwareentwickler (w/m/d),"Betreuung, Support und Weiterentwicklung von Anwendungen und Schnittstellen * Aufbereitung und Beteiligung an Software- Architekturdesign und Technologieentscheidungen … Erfahrung in der Softwareentwicklung mit C#, .Net (Fullstack), Java, SQL Oracle",https://www.metajob.at/dres/jc?p=000a5vwbdmy3fu
Software Developer Customer Service (m/w/d),Durchführung der Aufwandsermittlungen für Intralogistik Softwarelösungen unserer Bestandskunden - Ausarbeitung von Optimierungspotentialen bestehender Kunden Softwarelösungen … Mehrjährige Erfahrung in der Softwareentwicklung und der objektorientierten Programmierung (Java),https://www.metajob.at/dres/jc?p=00786my9gt47s0
Software Developer Change Requests Customer Services (w/m/d),Durchführung der Aufwandsermittlungen für Intralogistik Softwarelösungen unserer Bestandskunden * Ausarbeitung von Optimierungspotentialen bestehender Kunden Softwarelösungen … Mehrjährige Erfahrung in der Softwareentwicklung und der objektorientierten Programmierung (Java),https://www.metajob.at/dres/jc?p=000a5vwb9r4f4m
IoT Project Engineer,"Software-Entwicklung von neuen spannenden IoT-Features und Services auf Basis der Kundenanforderungen (OEMs, smart city, u,…) Zusammenarbeit mit CTO, CEO und erfahrenen Senior-Entwicklern … Erfahrung in der Software-Entwicklung mit Java ist von Vorteil",https://www.metajob.at/dres/jc?p=00eonflierteam
C++ Software Engineer (w/m/d),"zur Verstärkung unseres Teams in Salzburg, Wien oder Hagenberg! Was Dich auszeichnet: * Du bringst eine abgeschlossene IT-Ausbildung (HTL, FH, Uni) im Bereich Informatik, Softwareentwicklung oder vergleichbar mit … Java-Kenntnisse sind von Vorteil",https://www.metajob.at/dres/jc?p=000a5vwbjgdmo4
Hardware Software Developer,"Sie entwickeln Hardware und/oder Software(Firmware), sowohl für unsere eigenen Kameraentwicklungen als auch für externe Auftragsentwicklung … Optional PC-Programmiererfahrung (C, C++, C#, Java, ...) und/oder Linux-Erfahrung",https://www.metajob.at/dres/jc?p=00eonflig34scn
Android Developer,Konzeption und Programmierung unserer Apps für die emporia Smartphone firmware - Produktentwicklung mit starkem Fokus auf hochwertige User Experience … Solide Programmiererfahrung in Java für Android Apps sowie des Android SDKs,https://www.metajob.at/dres/jc?p=00eonfliqmgi58
IT Developer (m/f/x),"Abgeschlossene IT Ausbildung (HTL, UNI, FH) und/oder Berufserfahrung in der Softwareentwicklung * Sehr gute Kenntnisse in der Entwicklung mit Java und C, C++Kenntnisse in den Technologien Spring Boot, Angular, QT, ActiveMQ, Kafka, Maven, Git, Sonarqu-be … ",https://www.metajob.at/dres/jc?p=000a5vwbtlrbt6
Software Developer IT Project Mitarbeiter,Du übernimmst eine führende Rolle bei innovativen IT-Projekten und arbeitest eng mit den internen Fachbereichen sowie externen Dienstleistern zusammen … Vorausgesetzt werden eine abgeschlossene Ausbildung im IT-Umfeld (HTL/FH/Uni) und gute Kenntnisse in der Softwareprogrammierung (C#/ .Net oder Java),https://www.metajob.at/dres/jc?p=00eonflinddhtv
IT Software Developer,"Betreuung, Support und Weiterentwicklung von Anwendungen und Schnittstellen - Aufbereitung und Beteiligung an Software- Architekturdesign und Technologieentscheidungen … Erfahrung in der Softwareentwicklung mit C#, .Net (Fullstack), Java, SQL Oracle",https://www.metajob.at/dres/jc?p=00eonflimlumuk
Applikationsbetreuer im Bereich Handelssysteme (w/m/d),Du bist die Ansprechperson des Fachbereichs bei neuen Anforderungen - Du betreust bestehende SW- Lösungen und entwickelst diese weiter bzw. konzipierst innovative und nachhaltige Applikationen neu … Erfahrung in objektorientierter Softwareentwicklung mit Java,https://www.metajob.at/dres/jc?p=00dvpp32ykjrus
Internship for 5 months - ATM Automation Solutions (all genders),"Currently enrolled in a master program with focus on computer system - Experience in data modelling, UML and XML - Programming experience in Java, Javafx. Programming experience in database system - Code and design analytic skills - Proficient English in spoken and written communication",https://www.metajob.at/dres/jc?p=000z4uwun6z8u6
Senior Test Automation Engineer,"Du unterstützt unsere Softwareentwicklungsteams mit einem Fokus auf Qualitätssicherung, Testautomatisierung sowie entwicklungsnahen Tests … Idealerweise bringst du Erfahrung in der Software-Entwicklung (Java, .NET) oder in Scriptsprachen (JavaScript, SQL, Python) mit",https://www.metajob.athttps://devjobs.at/job/20384832224406936?utm_source=metajob&utm_medium=cpc&utm_campaign=mj1
Technical Analyst IT (m/w/d),"Mitarbeit in konzernübergreifenden Softwareentwicklungsprojekten und Digitalisierungsoffensiven - Aufnahme, Analyse und Strukturierung spezifischer IT-Anforderungen zugunsten einer erfolgreichen Projektumsetzung … und fundierte Kenntnisse in der Softwareentwicklung - idealerweise in Java und JavaScript",https://www.metajob.at/dres/jc?p=000a57f5vyff9l
Software Development Engineer (m/w/d),"Unterstützen Sie uns: als ambitionierter Kollege, der wie wir Technologien auf die nächste Stufe bringen möchte. Wir realisieren spannende Projekte für namhafte Anbieter und Entwickler von IT-Lösungen und bringen die Themen Digitalisierung und Vernetzung nach vorne … Erste Berufserfahrung in der … ",https://www.metajob.at/dres/jc?p=000a5vwblw8kxa
IoT-Engineer oder Software-Engineer (m/w) für GPS.at in Vöcklabruck,"Software-Entwicklung von neuen spannenden IoT-Features und Services auf Basis der Kundenanforderungen (OEMs, smart city, Bau,…) Zusammenarbeit mit CTO, CEO und erfahrenen Senior-Entwicklern … Erfahrung in der Software-Entwicklung mit Java ist von Vorteil",https://www.metajob.at/dres/jc?p=0034crc5xpt33k
IT Techniker,"Konfiguration und Installation von IT-Systemen (Hard- und Software) - Hard- und Software Support sowie Analysieren und Beheben von Systemstörungen - Betreuung und Monitoring der virtuellen Server- und Clientlandschaft auf Basis VMware … Erste Erfahrung in der Software-Entwicklung z.B. C#, Java",https://www.metajob.at/dres/jc?p=00eonfliorlnhp
Software Developer (w/m/x),"Software Developer … Entwicklung von qualitativ hochwärtigem Software Design und Architektur * Selbstständiges Durchführen und Priorisieren von Entwicklungstätigkeiten … Kenntnisse ausgewählter Programmiersprachen (Python, Java, JavaScript)",https://www.metajob.at/dres/jc?p=000a5vwbdzx8bx
AEM Technical Architect / Lead Developer (w/m/x),"Du schreibst sauberen, wartbaren, testbaren und verständlichen Code - Du treibest Unit- und Integrationstests innerhalb deines Projektteams voran - Du strebst leidenschaftlich nach Qualität und toller User-Experience … Du verfügst über mindestens 4 Jahre Erfahrung in der Java-Webentwicklung",https://www.metajob.at/dres/jc?p=000a4tpmo4ku08
Softwareentwickler für Applikationen - Fokus CPQ (m/w/d),"Mit der (Weiter-)Entwicklung unseres Softwaretools CPQ (Configure, Price, Quote) unterstützt du unseren Vertrieb bei der Konfiguration von kundenspezifischen … Abgeschlossene Ausbildung im Bereich IT oder Softwareentwicklung (z.B. HTL) * Know-how in der Programmierung (Java, C#, C++, idealerweise TCL)",https://www.metajob.at/dres/jc?p=000a5vwbdi8grp
Software Engineer,"Professionelle Beratung der Kunden sowie Erhebung der Kundenanforderungen - Konzeption, Design und Umsetzung von Last- und Performance Tests ( u.a. mit Neoload, JMeter, LoadRunner) … Java … Erfahrung in der Software-Entwicklung (bspw",https://www.metajob.at/dres/jc?p=00eonfli66ryww
Softwareentwickler (remote) (m/w/d),"(Weiter-)entwicklung eines multidimensionalen Termin- und Ressourcenverwaltungssystem für physikalische Institute … Mehrjährige Erfahrung mit Programmiersprachen (z.B.: Java, PHP, HTML, und weitere) - Breites Interesse an der Softwareentwicklung (Frontend, Backend, Testing)",https://www.metajob.at/dres/jc?p=000a57f5uwyr2v
Testentwickler Hardware & Software (w/m/d),"Planung von Tests und Erstellung von Testumgebungen - Entwicklung der Software für die Durchführung automatisierter Tests und Ausführung manueller Tests … Praktische Programmiererfahrung wahlweise in IEC61131-3, C/C++/C#, Java, Java-Script von Vorteil",https://www.metajob.at/dres/jc?p=00ci85mh02t0yi
Softwareentwickler (m/w/d),"Kontinuierliche Optimierung und Bugfixing der Softwarebibliothek … Mehrjährige Berufserfahrung im Bereich der Softwareentwicklung - Fundierte Kenntnisse in mindestens einer gängigen Programmiersprache (z.B.: C#, JAVA, Python o.a",https://www.metajob.at/dres/jc?p=00ci85mh4xgeqo
Junior Software Developer(w/m/d),"Eine hohe Lernbereitschaft und Begeisterung für innovative Systeme zeichnen Dich aus? Dann unterstütz unseren Kunden bei der Entwicklung von innovativen Softwarelösungen und nachhaltigen Konzepten im Bereich Digitalisierung sowie Automatisierung … Erste Programmiererfahrung (z.B.: .Net, JavaScript, Java … ",https://www.metajob.at/dres/jc?p=000a5vwbicikmf
Junior Software Developer(w/m/d),Du hast Freude an der Programmierung von Software und dabei bereits erste Erfahrungen gesammelt? Du bist Lösungsorientiert und ein Teamplayer? Dann unterstütz unseren Kunden bei der Entwicklung von innovativen Softwarelösungen und nachhaltigen Konzepten im Bereich Digitalisierung sowie Automatisierung,https://www.metajob.at/dres/jc?p=000a5vwbfpegoi
Software-Entwickler (m/w/d) für österreichweite Competencecenter - Fachbereich IT Management und IT Organisation,"Betreuung, Optimierung und Weiterentwicklung von individuellen JEE-Applikationen in der Sozialversicherung - Umsetzung von in UseCase-Form beschriebenen Vorgaben … zumindest Basis-Kenntnisse zu Java - bei Spezialisierung als Backend-Developer",https://www.metajob.at/dres/jc?p=000a57f5hb2lh1
DevOps Engineer 2nd Level Support,"Analyse, Fehlerbehebung und Lösung der 2nd Level Support Tickets für das hausinterne ERP System - Kommunikation mit internen Fachbereichen und Bedarfserhebung für neue Funktionen unserer Software zur optimalen Unterstützung der diversen Geschäftsfelder … Programmiererfahrung, bevorzugt im Java, Java/EE … ",https://www.metajob.at/dres/jc?p=00eonfli7uxbdc
Softwareentwickler,"Dich begeistert - Umsetzung von Softwareprojekte für Automatisierungsumgebungen: Konzept/Entwurf, Implementierung, Tests, Einführung, Pflege, Wartung und eventuelle Änderungen … Mehrjährige Berufserfahrung im Bereich der Softwareentwicklung … einer gängigen Programmiersprache (z.B.: C#, JAVA, Python o.a",https://www.metajob.at/dres/jc?p=000a57f5k3frov
Softwareentwickler,"Dich begeistert - Umsetzung von Softwareprojekte für Automatisierungsumgebungen: Konzept/Entwurf, Implementierung, Tests, Einführung, Pflege, Wartung und eventuelle Änderungen … Mehrjährige Berufserfahrung im Bereich der Softwareentwicklung … einer gängigen Programmiersprache (z.B.: C#, JAVA, Python o.a",https://www.metajob.at/dres/jc?p=000a57f5obrxtj
