title,description,cleaned_text
Individualkundenbetreuer/in (mit Wohnbauschwerpunkt) (m/w/d),"Umfassende Beratung und Betreuung von Individual- und Betreuungskunden * Aktiver Verkauf der Produkt- und Dienstleistungspalette der VKB-Bank mit dem Schwerpunkt Wohnbaufinanzierungen, Förderungen und Versicherungen auf Basis einer … ",umfassende beratung und betreuung von individual und betreuungskunden aktiver verkauf der produkt und dienstleistungspalette der vkb bank mit dem schwerpunkt wohnbaufinanzierungen f rderungen und versicherungen auf basis einer
IT Administrator - Kernbankensystem,"Wir agieren als Team, in dessen Fokus unsere Kunden stehen. Was erwartet Sie? ▪ Installation, Konfiguration, Release-Management und Wartung der Kernbanken-Umgebung ▪ Dokumentation und Optimierung von Prozessen ▪ Einblick in internationales IT-Bankenumfeld",wir agieren al team dessen fokus unsere kunden stehen erwartet sie installation konfiguration release management und wartung der kernbanken umgebung dokumentation und optimierung von prozessen einblick internationale bankenumfeld
Administration Kfz- und Sachversicherung Bankenvertrieb (wmd),"Die SVS, eine Tochtergesellschaft der WIENER STÄDTISCHE Versicherung AG Vienna Insurance Group, ist zuständig für den Vertrieb über Erste Bank & Sparkassen … Bearbeitung von telefonischen sowie elektronischen Anfragen * Berechnung von Versicherungsofferten für Kfz",die svs eine tochtergesellschaft der wiener st dtische versicherung ag vienna insurance group ist zust ndig f r den vertrieb ber erste bank sparkassen bearbeitung von telefonischen sowie elektronischen anfragen berechnung von versicherungsofferten f r kfz
MitarbeiterIn Retail Banking & Cash Desk (w/m/d) 100%,"Telefonzentrale, Kunden- und Besucherempfang - Schaltertätigkeiten - Tresorverwaltung - Kontoeröffnungen und Stammdatenpflege - Diverse administrative Tätigkeiten … Ausbildung im Bank- oder kaufmännischen Bereich bzw. vergleichbare Berufserfahrung",telefonzentrale kunden und besucherempfang schaltert tigkeiten tresorverwaltung kontoer ffnungen und stammdatenpflege diverse administrative tigkeiten ausbildung im bank oder kaufm nnischen bereich bzw vergleichbare berufserfahrung
Junior Bank Auditor (m/w/d),Österreichweit in deiner Region Voll- und Teilzeitanstellung möglich … Exklusive Möglichkeit zur Ausbildung zum/zur Zertifizierten Bankprüfungsmanager:in durch Learning-on-the-Job und ein fachliches Ausbildungsprogramm mit … ,sterreichweit deiner region voll und teilzeitanstellung glich exklusive glichkeit zur ausbildung zum zur zertifizierten bankpr fungsmanager durch learning job und ein fachliches ausbildungsprogramm mit
Servicekundenbetreuer/in (m/w/d),Servicierung/Unterstützung unserer Kundinnen und Kunden in allen Bankangelegenheiten - Umfassende Kundenberatung in allen finanziellen Angelegenheiten - Aufbau und Pflege von langfristigen Kundenbeziehungen … Interesse/Kenntnisse über Bankprodukte / Bankerfahrung von Vorteil,servicierung unterst tzung unserer kundinnen und kunden allen bankangelegenheiten umfassende kundenberatung allen finanziellen angelegenheiten aufbau und pflege von langfristigen kundenbeziehungen interesse kenntnisse ber bankprodukte bankerfahrung von vorteil
Senior Bank Auditor (m/w/d),"Dienstort: Wien, Graz, Salzburg oder Linz - Welche Tätigkeiten warten auf dich … Möglichkeit zur Ausbildung zum/ zur Zertifizierten Bankprüfungsmanager:in durch fundierten Kompetenzerwerb im Arbeitsalltag und ein fachliches … ",dienstort wien graz salzburg oder linz welche tigkeiten warten auf dich glichkeit zur ausbildung zum zur zertifizierten bankpr fungsmanager durch fundierten kompetenzerwerb im arbeitsalltag und ein fachliches
Servicekundenbetreuer/in (m/w/d),"Umfassende Kundenberatung in allen finanziellen Angelegenheiten - Proaktiver Verkauf von Bankprodukten und Bankdienstleistungen: Sparen & Anlegen, Konto & Karte, Finanzieren & Leasen sowie Wertpapiere und Versicherungen … der Kunden im Umgang mit der Online Banking Plattform VKB CONNECT und VKB Pay … ",umfassende kundenberatung allen finanziellen angelegenheiten proaktiver verkauf von bankprodukten und bankdienstleistungen sparen anlegen konto karte finanzieren leasen sowie wertpapiere und versicherungen der kunden im umgang mit der online banking plattform vkb connect und vkb pay
Manager (w/m/d) in der Steuerberatung für den Bereich Banking & Capital Markets,"Betreue und berate unsere nationalen sowie internationalen Banken und Versicherungen eigenverantwortlich in sämtlichen steuerrechtlichen Themenstellungen * Arbeite Steuerkonzepte aus und verfasse Stellungnahmen * Leite komplexere steuerliche Projekte, Umgründungen und Reorganisationen mit deinem Team",betreue und berate unsere nationalen sowie internationalen banken und versicherungen eigenverantwortlich mtlichen steuerrechtlichen themenstellungen arbeite steuerkonzepte au und verfasse stellungnahmen leite komplexere steuerliche projekte umgr ndungen und reorganisationen mit deinem team
Privatkundenbetreuer:in für die Filiale Weiz,"Ihre Tasks - Betreuung Ihres eigenen Kundenstocks in allen finanziellen Angelegenheiten - Persönliche, individuelle Beratung und bedürfnisorientierter Verkauf unserer Bankprodukte … Repräsentation der Steiermärkische Sparkasse nach außen",ihre task betreuung ihres eigenen kundenstocks allen finanziellen angelegenheiten pers nliche individuelle beratung und bed rfnisorientierter verkauf unserer bankprodukte repr sentation der steierm rkische sparkasse nach au en
Praktikant:in (all genders) Bankenaufsicht - 25-40 Wochenstunden,"Arbeiten bei der FMA - Wir können es nicht allen recht machen. Das wollen wir auch gar nicht. Unser Auftrag ist es, über den Finanzmarkt zu wachen und auf die Einhaltung des Gesetzes zu achten. Wenn Sie sich dieser Aufgabe gewachsen sehen und die nötige Objektivität und Integrität mitbringen, freuen wir uns … ",arbeiten bei der fma wir k nnen e nicht allen recht machen da wollen wir auch gar nicht unser auftrag ist e ber den finanzmarkt zu wachen und auf die einhaltung de gesetzes zu achten wenn sie sich dieser aufgabe gewachsen sehen und die n tige objektivit und integrit mitbringen freuen wir un
Private Banker/in (m/w/d),Ganzheitliche Beratung mit transparentem Beratungsansatz steht im Vordergrund. Als Spezialistin bzw. Spezialist betreuen und beraten Sie einen eigenen Kundenstock im Segment unserer Prioritätskunden in allen Fragen der komplexeren … Vollständige Bankausbildung und mehrjährige Bankerfahrung,ganzheitliche beratung mit transparentem beratungsansatz steht im vordergrund al spezialistin bzw spezialist betreuen und beraten sie einen eigenen kundenstock im segment unserer priorit tskunden allen fragen der komplexeren vollst ndige bankausbildung und mehrj hrige bankerfahrung
(Junior) IT-Consultant Banking (m/w/x),"Schnittstellenfunktion zwischen Fach-, IT-Abteilung und Softwareentwicklung * Technologische Beratung und Evaluierung der Einsetzbarkeit von Softwarelösungen im Banking * Konzipierung technischer Lösungen in Zusammenarbeit mit unseren branchenführenden Kund:innen",schnittstellenfunktion zwischen fach abteilung und softwareentwicklung technologische beratung und evaluierung der einsetzbarkeit von softwarel sungen im banking konzipierung technischer l sungen zusammenarbeit mit unseren branchenf hrenden kund innen
"Traineeprogramm in der Bank Klagenfurt, Feldkirchen, Völkermarkt, Wolfsberg","FÜR ALLE, DIE GEMEINSAM ERFOLGE FEIERN. Die Nähe zu unseren Kunden und deren Vertrauen in unsere Beratung ist maßgeblich für unseren Erfolg. Als stark in der Region verankerte Genossenschaftsbank unterstützt die Volksbank Kärnten eG Privatkunden sowie kleine und mittlere Unternehmen",f r alle die gemeinsam erfolge feiern die n zu unseren kunden und deren vertrauen unsere beratung ist geblich f r unseren erfolg al stark der region verankerte genossenschaftsbank unterst tzt die volksbank k rnten eg privatkunden sowie kleine und mittlere unternehmen
"Rechtsanwalt und/oder Rechtsanwaltsanwärter (all genders) für Bankrecht und Finanzierung, Insolvenzrecht","Wir suchen ab sofort Verstärkung für den Bereich Bankrecht und Finanzierung am Standort Wien … Betreuung von Kredit- & Finanzinstituten (einschließlich Wertpapierfirmen, Investmentfonds, AIF etc) und Versicherungen ua bei aufsichtsrechtlichen … ",wir suchen ab sofort verst rkung f r den bereich bankrecht und finanzierung standort wien betreuung von kredit finanzinstituten einschlie lich wertpapierfirmen investmentfonds aif etc und versicherungen ua bei aufsichtsrechtlichen
Bankkaufmann/-frau (CPB SOFTWARE (AUSTRIA) GMBH),Keine abgeschlossene Ausbildung / Pflichtschule - Stellenbeschreibung … Führerschein - Sonstiges - Auslandserfahrung - Reisebereitschaft - Charakterisierung der Stelle - Backoffice Bankenumfeld - Vollzeit oder Teilzeit möglich … Erfahrungen im Bankenumfeld bevorzugt in der Wertpapierabwicklung,keine abgeschlossene ausbildung pflichtschule stellenbeschreibung f hrerschein sonstiges auslandserfahrung reisebereitschaft charakterisierung der stelle backoffice bankenumfeld vollzeit oder teilzeit glich erfahrungen im bankenumfeld bevorzugt der wertpapierabwicklung
Lehre als Bankkauffrau/Bankkaufmann,"Gute Mitarbeiter fallen nicht vom Himmel – deshalb bilden wir sie aus. Starte deine Lehre bei uns. Mit einer Lehre als Bankkauffrau/Bankkaufmann wirst du zum Bankprofi. Wir fördern dich in jeder Hinsicht und geben dir die Chance, dich beruflich und persönlich zu entwickeln",gute mitarbeiter fallen nicht vom himmel deshalb bilden wir sie au starte deine lehre bei un mit einer lehre al bankkauffrau bankkaufmann wirst du zum bankprofi wir f rdern dich jeder hinsicht und geben dir die chance dich beruflich und pers nlich zu entwickeln
Privatkundenberater Bank (w/m/x),"Dein fachliches Know-How, deine kundennahen Erfahrungen und dein Gespür für das richtige Timing, ermöglichen dir einen verantwortungsvollen Umgang in deinen … Du setzt neue Impulse, wenn es um die individuelle Pflege und Weiterentwicklung deines Kundenstamms geht … Abgeschlossene kaufmännische oder … ",dein fachliches know deine kundennahen erfahrungen und dein gesp r f r da richtige timing erm glichen dir einen verantwortungsvollen umgang deinen du setzt neue impulse wenn e um die individuelle pflege und weiterentwicklung deines kundenstamms geht abgeschlossene kaufm nnische oder
Core Banking Systems Expert (f/m/x),"The RBI Core Banking Systems (CBS) department manages core banking activities of RBI Group and provides support and … Network Banks (NWBs) running … As a Core Banking Systems Expert, you will be part of the CBS team in Vienna, who works together in an agile way with IT Management, business & IT partners … ",rbi core banking system cbs department manages core banking activity rbi group provides support network bank nwbs running core banking system expert part cbs team vienna work together agile way management business partner
Berichtskritiker im Bankenbereich (m/w/d),"Du willst im Bereich Audit & Assurance dazu beitragen, das Vertrauen unserer Mandanten und anderer Stakeholder in unsere Arbeit zu stärken … Sichere unseren gemeinsamen Erfolg und mach mit uns den Unterschied: als Berichtskritiker im Bankenbereich",du willst im bereich audit assurance dazu beitragen da vertrauen unserer mandanten und anderer stakeholder unsere arbeit zu st rken sichere unseren gemeinsamen erfolg und mach mit un den unterschied al berichtskritiker im bankenbereich
Assistent:in Private Banking,"Idealerweise Fachwissen im Bankenumfeld sowie mehrjährige Erfahrung in einer vergleichbaren - Position wie z.B. Assistenz, Kundenberatung oder Backoffice - Souveränes Auftreten, hohe Kunden- und Serviceorientierung als auch eine ausgeprägte Kommunikationsfähigkeit",idealerweise fachwissen im bankenumfeld sowie mehrj hrige erfahrung einer vergleichbaren position wie z b assistenz kundenberatung oder backoffice souver ne auftreten hohe kunden und serviceorientierung al auch eine ausgepr gte kommunikationsf higkeit
Private Banker:in,"100% | Salzburg | Professional - Wir sind eine erfolgreiche, stark wachsende Privatbank mit Schweizer Wurzeln. Unser Kerngeschäft ist die Vermögensverwaltung und strategische Vermögensberatung. Für unser Private Banking-Team suchen wir eine engagierte … daran hat, die Zukunft unserer Bank mitzugestalten",salzburg professional wir sind eine erfolgreiche stark wachsende privatbank mit schweizer wurzeln unser kerngesch ft ist die verm gensverwaltung und strategische verm gensberatung f r unser private banking team suchen wir eine engagierte daran hat die zukunft unserer bank mitzugestalten
Private Banker:in,"100% | Wien | Professional - Wir sind eine erfolgreiche, stark wachsende Privatbank mit Schweizer Wurzeln. Unser Kerngeschäft ist die Vermögensverwaltung und strategische Vermögensberatung. Für unser Private Banking-Team suchen wir eine engagierte … daran hat, die Zukunft unserer Bank mitzugestalten",wien professional wir sind eine erfolgreiche stark wachsende privatbank mit schweizer wurzeln unser kerngesch ft ist die verm gensverwaltung und strategische verm gensberatung f r unser private banking team suchen wir eine engagierte daran hat die zukunft unserer bank mitzugestalten
Privatkundenberater-Bank Finanzierungen (m/w/d),Sie betreuen Kunden in allen Finanzierungsangelegenheiten insbesondere Wohnbaufinanzierungen - teilweise unterstützen Sie auch Ihre Kollegen in den Bankstellen bei Finanzierungsfragen - durch Ihre kommunikative Art repräsentieren Sie die Bank bei unterschiedlichen Kundenveranstaltungen,sie betreuen kunden allen finanzierungsangelegenheiten insbesondere wohnbaufinanzierungen teilweise unterst tzen sie auch ihre kollegen den bankstellen bei finanzierungsfragen durch ihre kommunikative art repr sentieren sie die bank bei unterschiedlichen kundenveranstaltungen
Servicekundenbetreuer/in / Vertriebsassistent/in (m/w/d),"Unterstützungsaufgabe für das gesamte Team (Terminvereinbarung und Terminevidenz, Kundenempfang und Bewirtung, Korrespondenz, allgemeine Kundenanfragen … Das sichere Arbeitsumfeld eines renommierten Bankhauses verbunden mit der Energie einer unternehmerischen Vorwärtsstrategie",unterst tzungsaufgabe f r da gesamte team terminvereinbarung und terminevidenz kundenempfang und bewirtung korrespondenz allgemeine kundenanfragen da sichere arbeitsumfeld eines renommierten bankhauses verbunden mit der energie einer unternehmerischen vorw rtsstrategie
Lehrling Bankkaufmann/-frau,"Die Raiffeisenbank St. Gilgen-Fuschl-Strobl sucht ab Sommer 2023 einen Lehrling als - Bankkaufmann/-frau Lehrlingsentschädigung: 1. Lehrjahr € 925,77 - Anforderungen: Kaufmännisches Interesse, kommunikativ - Nähere Infos und Bewerbung: Raiffeisenbank St",die raiffeisenbank st gilgen fuschl strobl sucht ab sommer einen lehrling al bankkaufmann frau lehrlingsentsch digung lehrjahr anforderungen kaufm nnisches interesse kommunikativ n info und bewerbung raiffeisenbank st
