title,description,job_url
Trainee (all genders) - Custody and Settlement,Location: Vienna - Working-Hours: Full-time - Occupation Area: Others - Company: Erste Group Bank AG - Erste Group was founded in 1819 as the first Austrian savings bank and today it is one of the largest banking groups in Central and Eastern Europe (CEE),https://www.metajob.at/dres/jc?p=00786my9r9a33q
Internship HR Analytics (all genders),"Location: Vienna - Working-Hours: Full-time - Occupation Area: Human resources, Others - Company: Erste Group Bank AG - Erste Group was founded in 1819 as the first Austrian savings bank and today it is one of the largest banking groups in Central and Eastern Europe (CEE)",https://www.metajob.at/dres/jc?p=00786my90fwjh6
Mitarbeiter:in Kreditmanagement Privatkund:innen," Mit 130 Mitarbeiter:innen zählt die Raiffeisenbank Bodensee-Leiblachtal zu den größten Raiffeisenbanken in Vorarlberg … Abgeschlossene kaufmännische Ausbildung (HAK, HAS, HLW, Lehre) - Berufs- oder Quereinsteiger:in - Gute Selbstorganisation, eigenverantwortliches Arbeiten sowie Teamfähigkeit",https://www.metajob.athttps://www.laendlejob.at/mitarbeiterin-kreditmanagement-privatkundinnen/2503966/j.html
Senior Expert:in Personal- und Organisationsentwicklung (w/m/d),"Wien und Home Office Tage; Besetzung: ab sofort, Anstellungsart: Flexible Arbeitszeitmodelle … Wir bieten eine top Aus- und Weiterbildung, vom grundlegenden Banken-Know-how über digitales Lernen bis zum zertifizierten oder universitären Abschluss",https://www.metajob.at/dres/jc?p=00786my9zc1j5n
Spezialist_in Finanzen (Rechnungswesen),"Unser Team wächst - wir suchen für unsere Tochtergesellschaft Bawag P.S.K … Wir bieten Ihnen höchstmögliche Arbeitszeitflexibilität - wir haben keine fixen Kernzeiten * Wir stellen Ihnen zu Beginn einen Buddy zur Seite, damit Sie schnell bei uns ankommen",https://www.metajob.at/dres/jc?p=000a5vwbpvuk00
Securitization Analyst (all genders),Location: Vienna - Working-Hours: Full-time - Occupation Area: Others - Company: Erste Group Bank AG - Erste Group was founded in 1819 as the first Austrian savings bank and today it is one of the largest banking groups in Central and Eastern Europe (CEE),https://www.metajob.at/dres/jc?p=000a5vwbjp4vtq
Graduate Programm in Small & Medium Corporates (w/m/d),"Wir suchen kommunikative, kontaktfreudige und offene Persönlichkeiten, die mit neuen Medien vertraut sind, für die Teamarbeit und lösungsorientiertes Denken … UniCredit ist ein Arbeitgeber, dem Chancengleichheit sehr wichtig ist",https://www.metajob.at/dres/jc?p=000a5vwbipb4fj
Graduate Programm in Small & Medium Corporates (w/m/d),"Wir suchen kommunikative, kontaktfreudige und offene Persönlichkeiten, die mit neuen Medien vertraut sind, für die Teamarbeit und lösungsorientiertes Denken … UniCredit ist ein Arbeitgeber, dem Chancengleichheit sehr wichtig ist",https://www.metajob.at/dres/jc?p=000a5vwb2nlrem
Graduate Programm in Small & Medium Corporates (w/m/d),"Wir suchen kommunikative, kontaktfreudige und offene Persönlichkeiten, die mit neuen Medien vertraut sind, für die Teamarbeit und lösungsorientiertes Denken … Nutzung des UniCredit Sport- und Freizeitzentrums am Kaiserwasser",https://www.metajob.at/dres/jc?p=000a5vwbr8lbgu
Industry Analyst (all genders) für Large Corporates - Sector Industrials,Dienstort: Wien - Arbeitszeitausmaß Vollzeit - Berufsfeld: Kundenbetreuung Corporates - Unternehmen: Erste Group Bank AG - Die Erste Group wurde 1819 als die Erste österreichische Spar-Casse gegründet und ist heute eine der führenden Bankengruppen in Mittel- und Osteuropa (CEE),https://www.metajob.at/dres/jc?p=000a5vwbnjv96k
Projektleiter:in / Programmmanager:in (d/m/w),"Kommunikationsstarke Persönlichkeit für agile Großprojekte im Bankenumfeld - Ort - Linz, Wien - Anstellung - Teilzeit oder Vollzeit - Work from Home - Bis zu 60% Homeoffice - Als Softwarehaus der Raiffeisen Bankengruppe Österreich gestalten wir das Bankgeschäft der Zukunft aktiv mit",https://www.metajob.at/dres/jc?p=000a5vwb5jq9h4
Product Owner Rating Delivery & Reports (d/m/w),#risikomanagement #kommunikationstalent #teamplayer - Ort - Wien - Anstellung - Vollzeit - Work from Home - Bis zu 60% Homeoffice - Als Softwarehaus der Raiffeisen Bankengruppe Österreich gestalten wir das Bankgeschäft der Zukunft aktiv mit. Im Team Rating Delivery and Reports suchen wir einen Product Owner,https://www.metajob.at/dres/jc?p=000a5vwbz76t38
Marketing Mitarbeiter:in Schwerpunkt Eventmanagement m/w/d,"85 - 100 % Salzburg - Wir sind eine erfolgreiche, stark wachsende Privatbank mit Schweizer Wurzeln. Unser Kerngeschäft ist die Vermögensverwaltung und strategische Vermögensberatung. An unseren Standorten in Salzburg und Wien arbeiten über 100 Mitarbeiter:innen täglich daran, unsere Kundinnen und Kunden zu … ",https://www.metajob.at/dres/jc?p=000a5vwbsehsd6
Gruppenleiter IT Softwareentwicklung (m/w/d),"Personelle und fachliche Führung der Gruppe Individualsoftwareentwicklung"" (Entwicklung und Betrieb) in der Abteilung Konzern-IT mit 7 MitarbeiterInnen * Umsetzungs- und Ressourcenplanung, sowie diesbezügliche Abstimmung mit verschiedenen Abteilungen … GRAWE Bankengruppe",https://www.metajob.at/dres/jc?p=000a5vwb4oxihj
"Sales Manager (m/w/d) (Vollzeit, Dienstort Linz)","Sie möchten beim Marktführer arbeiten? Dann sind Sie bei ACREDIA genau richtig. Österreichs führende Kreditversicherung behält für ihre Versicherungsnehmer die Risiken im Blick und springt ein, wenn ein Kunde nicht zahlen kann … bei der Pflege der Vertriebskanäle (Banken, Makler, Kooperationspartner)",https://www.metajob.at/dres/jc?p=000a5vwbhl8giz
Senior Consultant in Sustainability/ESG/Sustainable Finance (m/w/d),"Standort: Wien, 1090 - Bereich: Intern.Consulting - Umfang: Vollzeit - Gesucht … Du berätst neben unserer Konzernmutter Banken/Versicherungen und Unternehmen auf hohem Niveau bei der Implementierung von ESG und Sustainable Finance und der … ",https://www.metajob.at/dres/jc?p=000a5vwbd0ubfc
Teamleiter:in Technik und Immobilien,Dann nutze deine Chance und bewirb dich jetzt als … Raiffeisen-Landesbank Tirol AG … Operative Führung des Teams Technik und Immobilienverwaltung * Stellvertretung im Thema Immobilienbewirtschaftung * Planung und Durchführung von Instandhaltungs- und Reparaturmaßnahmen,https://www.metajob.at/dres/jc?p=000a5vwbwyqa6d
Traineeposition im Bereich Quality Assurance (w/m/d),"Aktuell haben wir hierbei eine Vollzeit … zu vergeben … und -durchführung, sowohl innerhalb der AuRep und als auch gemeinsam mit den Banken, sowie das Setup und die Weiterentwicklung von Testautomatisierungsservices. Um neue MitarbeiterInnen bestmöglich auf Ihre Aufgabe in der AuRep vorzubereiten, erfolgt … ",https://www.metajob.at/dres/jc?p=000a5vwbjvm657
Senior Transaction Manager Investment-Immobilien,"Ausbau der Marke in Wien, idealerweise auch in Graz, München und der DACH Region - Vermittlung und Akquisition von Anlage- und Entwicklungsimmobilien > EUR 3 Mio - Strukturierung und Abwicklung von Transaktionen … Nutzung des Bankhaus Spängler-Netzwerks",https://www.metajob.at/dres/jc?p=000ltpzd9yel3i
Mitarbeiter Team IT (m/w/d),"Unterstützung der Anwender beim Umgang mit IT-Systemen - Installation, Konfiguration und Wartung der IT-Infrastruktur (Windows) - Fehlermanagement und Support bei technischen Problemen - Koordination von sowie Zusammenarbeit mit externen Dienstleistern/Providern … best in family banking ",https://www.metajob.at/dres/jc?p=z0000e8sgvv28y
HAK/HLW/HBLA-AbsolventIn (m/w/d) - Ihr Karrierestart im Bankbereich,"Wir bleiben nicht stehen – sondern entwickeln uns weiter und wir wollen SIE, damit Sie mit uns gemeinsam die Bankenbranche durch Innovationskraft gestalten … Bearbeitung von Konto- und Depoteröffnungsanträgen - Abwicklung sämtlicher Aufträge des Investmentfondsgeschäfts",https://www.metajob.at/dres/jc?p=00c61v2192oh9o
Internship/Student Job Mergers & Acquisitions (m/f/d),"Boost the balance of your student bank account: gross monthly salary of EUR 1.920 (based on 38,5 hours) … Advanced studies in Business Administration or related courses, focusing on finance, accounting, investment management and/or Mathematics/Statistics/Physics",https://www.metajob.at/dres/jc?p=003zsnvbxiyz5f
Risiko Controller Marktrisiko (m/w/d),"Methodische (Weiter-) Entwicklung und Wartung von Modellen zur Messung, Steuerung, Limitierung und Berichterstattung von Marktrisiken - Erstellung von Risikoanalysen inkl. statistischer Aufbereitung der zugrunde liegenden Daten … Ansprechpartner:in und Schnittstelle für andere Bereiche der Bank",https://www.metajob.at/dres/jc?p=000fq6ku7bzuxa
Firmenkundenbetreuer/in (m/w/d),Kompetente Beratung im Veranlagungs- und Finanzierungsbereich - Durchführung von Unternehmensanalysen … Das sichere Arbeitsumfeld eines renommierten Bankhauses verbunden mit der Energie einer unternehmerischen Vorwärtsstrategie,https://www.metajob.at/dres/jc?p=000f5rfrg5bmb7
Experte/in Unternehmensförderungen (m/w/d),Ertragsorientierte First-Level Beratung der Firmenkundenbetreuer-Innen bei sämtlichen Unternehmensförderungen sowie Teilnahme an Kundenterminen - Aktive Informationseinholung zu neuen Förderungen bzw. zu Änderungen von Richtlinien von Förderungen im Zusammenhang mit Unternehmensförderungen,https://www.metajob.at/dres/jc?p=000f5rfrm9846a
Technischer Kundensupport (m/w/d) - Kundenhotline,"Linz - MY JOB - Sie sind technikaffin, serviceorientiert sowie kommunikationsstark? Dann sind Sie bei uns im Team des Kundenservicecenters genau richtig. Für unsere KundInnen sind Sie bei Anliegen zum Thema Electronic Banking und Zahlungsverkehr erste Anlaufstelle sowie kompetente Drehscheibe",https://www.metajob.at/dres/jc?p=00f8he7degxdgq
Pädagog*IN,"Gruppenführung einer Krabbelstubengruppe (2-gruppige Krabbelstube, neu errichtete Einrichtung) - Gestaltung der Erziehungs- und Bildungsarbeit für die Gruppe - Bereitschaft zur Entwicklung und Umsetzung pädagogischer Konzepte … Betriebskrabbelstube Oberbank KINKI‘S Nest",https://www.metajob.at/dres/jc?p=000dc3m4gf8wvm
Trainee-Programm für Maturanten (m/w/d),Ihre Hauptaufgaben - Praktische Ausbildung „on the job“ in verschiedenen Abteilungen am Standort in Wien ab September 2023 - Vermittlung von theoretischem Bankfachwissen … Gutes Zahlenverständnis und großes Interesse am Bankgeschäft,https://www.metajob.at/dres/jc?p=z0000oimh0qh28
Mitarbeiter:in Regulatory Office (m/w/d) Wien,"Beobachtung und Aufbereitung laufender regulatorischer Entwicklungen auf nationaler und europäischer Ebene - Mitarbeit bzw. Unterstützung in der Abwicklungsplanung für die Kreditinstitutsgruppe … Abgeschlossenes wirtschaftliches oder juristisches Studium, Schwerpunkt Finanz- bzw. Bankwesen ist von Vorteil",https://www.metajob.at/dres/jc?p=z000t9s2bc2zacmj
Fondsmanager (w/m/d),"Familiäres Betriebsklima mit besonderem Fokus auf Vereinbarkeit von Beruf und Familie … Position beträgt auf Basis des oben angeführten Anforderungsprofils im Kollektivvertrag für Angestellte der Banken und Bankiers, EUR 2.665,15 brutto monatlich",https://www.metajob.at/dres/jc?p=z002nh8xfnpfjk
Lehrling (m/w/d) Informationstechnologie mit Schwerpunkt Systemtechnik,"Unser Angebot für Sie - Beginn ab 01.07.2023 (spätestens ab 01.09.2023) … Position beträgt auf Basis des oben angeführten Anforderungsprofils im Kollektivvertrag für Angestellte der Banken und Bankiers, 916,26 Euro brutto monatlich",https://www.metajob.athttps://www.gutmann.at/de/lehrling-it
Jurist:in Mahnwesen (w/m/x),"Als Stabsstelle direkt bei der Geschäftsführung angesiedelt bietet diese Position beste Möglichkeiten das Darlehensgeschäft von Grund auf zu lernen. Ein angenehmes, kooperatives Umfeld erwartet Sie … Kommunikation mit Kunden, Behörden, Rechtsvertretern und Banken",https://www.metajob.at/dres/jc?p=z001myejjdntga
Firmenkundenbetreuer – Dornbirn,"Sie betreuen bestehende Mittelstandsunternehmen sowie Corporates - Sie sind erster Ansprechpartner für Ihre Kunden und legen Wert auf eine ganzheitliche, qualitative Beratung … Sie haben bereits mehrjährige Bankerfahrung (idealerweise in der Betreuung von mittelständischen Kunden oder Corporates)",https://www.metajob.athttps://www.kopfstart.at/48321-2/
Empfangsmitarbeiter / Rezeptionist (m/w/d),Das familiengeführte Traditionsunternehmen ist in den Bereichen Private Banking und Asset Management tätig … Idealerweise Ausbildung auf Matura-Niveau - Mehrjährige Erfahrung im Bereich Empfang/ Sekretariat in einem Unternehmen mit anspruchsvollem Kundenkreis von Vorteil,https://www.metajob.at/dres/jc?p=000ae32s9ehsek
Personalverrechner (m/w/d) mit Berufserfahrung,"Erfahrung aus dem Bankensektor von Vorteil … Sie unterstützen das vorhandene Team bei der monatlichen Gehaltsabrechnung - Berechnung und Kontrolle von Mehr- und Überstunden, Urlaubsersatzleistung, Reisekosten, Abfertigungen, Urlaubsansprüchen und Krankenständen",https://www.metajob.at/dres/jc?p=002n3bry2v6bgv
Junior Risikocontroller (m/w/d) - Schwerpunkt Marktrisiko,Doch Bank ist weit mehr als Zahlen … Du nimmst mit Hilfe deiner erfahrenen Teammitglieder täglich Risikomessungen über alle Produkte im Konzern vor. Du bist für die Durchführung von Bewertungen sowie die Weiterentwicklung und Servicierung des Treasury Front Office Systems zuständig,https://www.metajob.athttps://www.myability.jobs/at/job/junior-risikocontroller-m-w-d-schwerpunkt-marktrisiko
Expert:in PR & Kommunikation,"Erstellung Pressespiegel, lfd. Medienbeobachtung - Redaktion und Produktion Mitarbeiter:innenzeitung imTeam … Und viele weitere Benefits wie z.B. ein vergünstigter Einkauf im Salzburger Lagerhaus und attraktive Mitarbeiterkonditionen bei Bankgeschäften",https://www.metajob.at/dres/jc?p=00dm4ty6p6qdme
IT Systemadministrator (w/m/d),"Ansprechperson für Endanwender:innen hinsichtlich aller IT-Anliegen (1st and 2nd Level Support/Systemadministrator) … Sicherheit des führenden Geschäftsreiseunternehmens in Österreich, das zur Unternehmensgruppe der Raiffeisenlandesbank Oberösterreich gehört ",https://www.metajob.athttps://www.stepstone.at/stellenangebote---20230308180208070---718592-inline.html?cid=MsearchE_metajob___C
(Junior) Application Manager / Product Owner (m/w/d),"Leidenschaft für neue Technologien, agiles Mindset, kundenzentriertes Arbeiten, Kreativität und Kommunikationsgeschick – Du fühlst dich angesprochen? Unsere Vision – deine Zukunft - Wir, die Raiffeisen-Gruppe, sind heute das größte regionale Finanzunternehmen in der Steiermark",https://www.metajob.at/dres/jc?p=00eclmkdnq8gop
