title,description,cleaned_text
Developer Engineer Cybersecurity,"Verantwortung übernehmen: Sie übernehmen Verantwortung für Beratung, Erstellung und Umsetzung von Cyber-Security Konzepten. Sie betreuen Projekte zum Thema Cyber-Security über die gesamte Entwicklung hinweg - Ganzheitlich umsetzen: Ihr Aufgabengebiete reichen von Automotive über IoT bis hin zu Cloud … ",verantwortung bernehmen sie bernehmen verantwortung f r beratung erstellung und umsetzung von cyber security konzepten sie betreuen projekte zum thema cyber security ber die gesamte entwicklung hinweg ganzheitlich umsetzen ihr aufgabengebiete reichen von automotive ber iot bi hin zu cloud
Software Developer,Softwareengineering im Bereich Automatisierung - Entwicklung von Softwarestandards - Eigenständige Projektabwicklung - Entwicklung von hochsprachenbasierenden Programmen für die elektronische Datenverarbeitung - Inbetriebnahme der Softwaremodule im Unternehmen und beim Kunden,softwareengineering im bereich automatisierung entwicklung von softwarestandards eigenst ndige projektabwicklung entwicklung von hochsprachenbasierenden programmen f r die elektronische datenverarbeitung inbetriebnahme der softwaremodule im unternehmen und beim kunden
"Wir stellen ein! .NET, C#, Angular Fullstack Developer (m/w/d)","Was spricht uns ans? - Abgeschlossene Ausbildung im IT-Umfeld und / oder mehrjährige, entsprechende Berufserfahrung - Ausreichend Praxis und Kenntnisse im Bereich .NET/C# und Angular sowie SQL (vorzugsweise PostgreSQL) - Praktische Erfahrung mit GIT sowie CI / CD Workflows (vorzugsweise gitlab)",spricht un an abgeschlossene ausbildung im umfeld und oder mehrj hrige entsprechende berufserfahrung ausreichend praxis und kenntnisse im bereich net c und angular sowie sql vorzugsweise postgresql praktische erfahrung mit git sowie ci cd workflow vorzugsweise gitlab
Software Developer,"Konzeption, Planung und Steuerung der Entwicklung von Hochvoltsteuergeräten … Erfahrung in der Softwareentwicklung, Softwareintegration, E/E Entwicklung, embedded Softwareentwicklung oder bei der Entwicklung komplexer mechatronischer … ",konzeption planung und steuerung der entwicklung von hochvoltsteuerger ten erfahrung der softwareentwicklung softwareintegration e e entwicklung embedded softwareentwicklung oder bei der entwicklung komplexer mechatronischer
IT Service Desk Agent für Rand- und Nachtzeiten,"Als Service Desk Agent machst du es dir zur Aufgabe den normalen IT-Betrieb aufrecht zu erhalten bzw. diesen schnellstmöglich wiederherzustellen … du langjährige internationale Kunden aus unterschiedlichsten Branchen, aber auch Kolleginnen und Kollegen der ACP-Gruppe selbst, bei deren IT-Anliegen",al service desk agent machst du e dir zur aufgabe den normalen betrieb aufrecht zu erhalten bzw diesen schnellstm glich wiederherzustellen du langj hrige internationale kunden au unterschiedlichsten branchen aber auch kolleginnen und kollegen der acp gruppe selbst bei deren anliegen
IT-Techniker*in Servicedesk (m/w/x),"Abgeschlossene IT-Ausbildung (Lehre, Fachschule oder HTL) * Berufserfahrung in einer ähnlichen Position * Linux Basiskenntnisse * Gute Netzwerkkenntnisse (DNS, DHCP, TCP/IP, Router Konfigurationen) * Kenntnisse in der Microsoft-Windows-Welt (Client und Server) und rund um Microsoft-SQL-Datenbanken",abgeschlossene ausbildung lehre fachschule oder htl berufserfahrung einer hnlichen position linux basiskenntnisse gute netzwerkkenntnisse dns dhcp tcp ip router konfigurationen kenntnisse der microsoft window welt client und server und rund um microsoft sql datenbanken
IT-Techniker - Client Integration,"Hardwaretausch bei unseren Kunden vor Ort - Datenübertragung auf die neuen Geräte - Installation, Konfiguration und Tests von Software - Ansprechpartner für unsere Kunden bei Fragen rund um den neuen Arbeitsplatz - Dokumentation in den entsprechenden Tools … IT-Ausbildung (z",hardwaretausch bei unseren kunden vor ort daten bertragung auf die neuen ger te installation konfiguration und test von software ansprechpartner f r unsere kunden bei fragen rund um den neuen arbeitsplatz dokumentation den entsprechenden tool ausbildung z
Testentwickler Zertifizierung (w/m/d),"Erstellung von Testplänen, Definition von Testfällen und Planung von Testumgebungen - Konzeption, Entwicklung, Dokumentation und Wartung von Testequipment … Kenntnisse im Bereich der Programmierung (IEC 61131, C/C++, C#) wünschenswert",erstellung von testpl nen definition von testf llen und planung von testumgebungen konzeption entwicklung dokumentation und wartung von testequipment kenntnisse im bereich der programmierung iec c c c w nschenswert
Junior IT-Systemadministrator (m/w),"Administration, Wartung und Dokumentation der IT-lnfrastruktur (Server, Netzwerk, Clients, Storage, VMware, IP-Telefonie) nach Unternehmensvorgaben - Analyse und Behebung von Störfällen (am Firmensitz in Neunkirchen sowie Vor-Ort bei unseren Tochterfirmen im Ausland)",administration wartung und dokumentation der lnfrastruktur server netzwerk client storage vmware ip telefonie nach unternehmensvorgaben analyse und behebung von st rf llen firmensitz neunkirchen sowie vor ort bei unseren tochterfirmen im ausland
BI Analyst / BI Consultant (w/m/d),"Implementierung und Sicherstellung der Reporting Governance - Aufbau und Erweiterung einer Kennzahlen- bzw. Berichtspyramide - Standardisierung und Erstellung von Queries und entsprechenden Visualisierungen … idealerweise Programmierkenntnisse (z.B. Python, Javascript)",implementierung und sicherstellung der reporting governance aufbau und erweiterung einer kennzahlen bzw berichtspyramide standardisierung und erstellung von query und entsprechenden visualisierungen idealerweise programmierkenntnisse z b python javascript
IT Projekt-Manager (m/w/d),"Definition, Implementierung und Administration von IT- und Digitalisierungsprojekten - Erzielung optimaler Ergebnisse hinsichtlich der Standards für Qualität, Sicherheit und Nachhaltigkeit unter der Einhaltung des definierten Umfangs, der Kosten … ",definition implementierung und administration von und digitalisierungsprojekten erzielung optimaler ergebnisse hinsichtlich der standard f r qualit sicherheit und nachhaltigkeit unter der einhaltung de definierten umfangs der kosten
IT-Service- & Projektkoordinator*in mit IT-Netzwerk Knowhow,"Technische Koordination von IT-Services und Netzwerk Projekten in einer internationalen IT Netzwerk Umgebung unter Einsatz von State-of-the-art Technologien … Begleitung von Change-Prozessen (Planung, Implementierung, laufende & abschließende Dokumentation sowie durchgängige Einbindung aller … ",technische koordination von service und netzwerk projekten einer internationalen netzwerk umgebung unter einsatz von state art technologien begleitung von change prozessen planung implementierung laufende abschlie ende dokumentation sowie durchg ngige einbindung aller
IT Consultant (m/w/d),Du fungierst als Schnittstelle zwischen den internen Fachabteilungen und dem Betreiber bzw. den externen Softwarelieferanten … Berufserfahrung in der Softwareentwicklung bzw. in der Softwarearchitektur (vorzugsweise .NET-Umfeld),du fungierst al schnittstelle zwischen den internen fachabteilungen und dem betreiber bzw den externen softwarelieferanten berufserfahrung der softwareentwicklung bzw der softwarearchitektur vorzugsweise net umfeld
IT Consultant (m/w/d),Planung und Steuerung komplexer IT-Projekte - Anforderungsmanagement zu IT-Projekten und Vorhaben - Erarbeitung von IT-Lösungskonzepten anhand von Business-Anforderungen - Organisation von fachbereichsübergreifenden Projektteams - Management von Stakeholdern und externen Dienstleistern,planung und steuerung komplexer projekte anforderungsmanagement zu projekten und vorhaben erarbeitung von l sungskonzepten anhand von business anforderungen organisation von fachbereichs bergreifenden projektteams management von stakeholdern und externen dienstleistern
IT Support Engineer & Projektkoordinator m/w/d,Dein Aufgabengebiet: Du bist die Schnittstelle zwischen Support-Teams und den Fachbereichen/Product Ownern - Du stellst den reibungslosen Betrieb von IT Services sicher - Du unterstützt das Support Team bei schwierigen IT-Problemen und erkennst & analysierst rasch zentrale Störungen,dein aufgabengebiet du bist die schnittstelle zwischen support team und den fachbereichen product ownern du stellst den reibungslosen betrieb von service sicher du unterst tzt da support team bei schwierigen problemen und erkennst analysierst rasch zentrale st rungen
Mitarbeiter (w/m/d) Service Desk,Abgeschlossene IT- Ausbildung (Lehre oder HTL) oder IT-Berufserfahrung - Kenntnisse in den Bereichen Mechatronik oder Elektrotechnik - Allgemeine technische Basiskenntnisse - Zeitliche Flexibilität bzw. Bereitschaft zum Nacht- und Wochenenddienst,abgeschlossene ausbildung lehre oder htl oder berufserfahrung kenntnisse den bereichen mechatronik oder elektrotechnik allgemeine technische basiskenntnisse zeitliche flexibilit bzw bereitschaft zum nacht und wochenenddienst
IT Knowledge & Quality Manager:in,"Abgeschlossene IT-Ausbildung (Hochschulabschluss, FH-Abschluss oder HTL) - Einschlägige Berufserfahrung als IT Knowledge & Quality Manager von Vorteil - Sehr gute Deutsch- und Englischkenntnisse - Fähigkeit, Technologie mit messbarem Geschäftswert zu verbinden",abgeschlossene ausbildung hochschulabschluss fh abschluss oder htl einschl gige berufserfahrung al knowledge quality manager von vorteil sehr gute deutsch und englischkenntnisse f higkeit technologie mit messbarem gesch ftswert zu verbinden
IT-Administrator (m/w/d),"1st Level Support für Benutzeranfragen zu Berechtigungen und Smartcard - Benutzeranlage, -wartung und -löschung in SMART IDM - Verwaltung der Berechtigungen für RLB OÖ und Töchter sowie Weiterentwicklung der Systeme … Abgeschlossene kaufmännische oder IT Ausbildung",st level support f r benutzeranfragen zu berechtigungen und smartcard benutzeranlage wartung und l schung smart idm verwaltung der berechtigungen f r rlb und chter sowie weiterentwicklung der systeme abgeschlossene kaufm nnische oder ausbildung
IT-Auditor (w/m/x),"IT-Unterstützung der internen Revision (IR) hinsichtlich gemeinsamer Auditdurchführung - Planung, Vorbereitung und Durchführung interner Revisionen - Analyse und Bewertung unternehmensinterner Geschäftsprozesse hinsichtlich Ordnungsmäßigkeit … ",unterst tzung der internen revision ir hinsichtlich gemeinsamer auditdurchf hrung planung vorbereitung und durchf hrung interner revisionen analyse und bewertung unternehmensinterner gesch ftsprozesse hinsichtlich ordnungsm igkeit
IT-Support Mitarbeiter:in,"Bereitstellung von technischem Support für unsere internen und externen Kund:innen im In- und Ausland per E-Mail, Telefon und Remotezugriff - Identifikation und Behebung von technischen Problemen im Zusammenhang mit Hard- und Software … mit anderen Teams bei der Implementierung von neuen IT-Projekten",bereitstellung von technischem support f r unsere internen und externen kund innen im und ausland per e mail telefon und remotezugriff identifikation und behebung von technischen problemen im zusammenhang mit hard und software mit anderen team bei der implementierung von neuen projekten
